date,item,price
2000-01-09,"desktop",4927
2000-01-09,"laptop",3064
2000-01-09,"cameras",2434
2000-01-09,"tablet",789
2000-01-09,"tablet",377
2000-01-09,"monitor",192
2000-01-09,"monitor",2564
2000-01-09,"phone",931
2000-01-09,"monitor",380
2000-01-09,"monitor",1494
2000-01-09,"printer",212
2000-01-09,"phone",274
2000-01-09,"phone",442
2000-01-09,"tablet",780
2000-01-09,"printer",55
2000-01-09,"laptop",2175
2000-01-09,"cameras",139
2000-01-09,"printer",295
2000-01-09,"monitor",2583
2000-01-09,"laptop",652
2000-01-09,"desktop",765
2000-01-09,"tablet",125
2000-01-09,"tv",1650
2000-01-09,"phone",678
2000-01-09,"laptop",1305
2000-01-09,"laptop",1681
2000-01-09,"cameras",1004
2000-01-09,"desktop",1298
2000-01-09,"laptop",2611
2000-01-09,"printer",298
2000-01-09,"tv",4458
2000-01-09,"phone",667
2000-01-09,"tv",4104
2000-01-09,"monitor",726
2000-01-09,"smartwatch",55
2000-01-09,"printer",148
2000-01-09,"printer",145
2000-01-09,"smartwatch",204
2000-01-09,"smartwatch",631
2000-01-09,"cameras",3651
2000-01-09,"cameras",3664
2000-01-09,"cameras",859
2000-01-09,"phone",967
2000-01-09,"monitor",1572
2000-01-09,"monitor",1306
2000-01-09,"tablet",776
2000-01-09,"laptop",1717
2000-01-09,"smartwatch",199
2000-01-09,"cameras",2775
2000-01-09,"tv",5384
2000-01-09,"tablet",134
2000-01-09,"phone",616
2000-01-09,"tablet",1152
2000-01-09,"monitor",1017
2000-01-09,"phone",142
2000-01-09,"cameras",1019
2000-01-09,"laptop",1135
2000-01-09,"smartwatch",380
2000-01-09,"laptop",2107
2000-01-09,"cameras",1048
2000-01-09,"laptop",427
2000-01-09,"tv",1325
2000-01-09,"cameras",3052
2000-01-09,"desktop",2415
2000-01-09,"printer",294
2000-01-09,"tablet",137
2000-01-09,"phone",474
2000-01-09,"laptop",1691
2000-01-09,"tv",5745
2000-01-09,"phone",703
2000-01-09,"tv",2832
2000-01-09,"cameras",1906
2000-01-09,"monitor",2799
2000-01-09,"laptop",1682
2000-01-09,"monitor",2001
2000-01-09,"tablet",413
2000-01-09,"cameras",3636
2000-01-09,"monitor",777
2000-01-09,"printer",236
2000-01-09,"laptop",983
2000-01-09,"laptop",339
2000-01-09,"laptop",2287
2000-01-09,"desktop",4982
2000-01-09,"laptop",1022
2000-01-09,"tv",4748
2000-01-09,"laptop",1355
2000-01-09,"desktop",1667
2000-01-09,"laptop",1321
2000-01-09,"desktop",1667
2000-01-09,"tablet",683
2000-01-09,"desktop",2071
2000-01-09,"tv",2573
2000-01-09,"laptop",177
2000-01-09,"desktop",2543
2000-01-09,"tv",1693
2000-01-09,"tv",786
2000-01-09,"smartwatch",641
2000-01-09,"desktop",4561
2000-01-09,"monitor",10
2000-01-09,"tv",6373
2000-01-09,"tablet",1230
2000-01-09,"laptop",2433
2000-01-09,"desktop",4132
2000-01-09,"tablet",642
2000-01-09,"laptop",1171
2000-01-09,"laptop",770
2000-01-09,"tablet",1096
2000-01-09,"printer",222
2000-01-09,"smartwatch",203
2000-01-09,"desktop",2963
2000-01-09,"desktop",1523
2000-01-09,"phone",199
2000-01-09,"cameras",2157
2000-01-09,"desktop",2871
2000-01-09,"tv",1412
2000-01-09,"monitor",1811
2000-01-09,"desktop",2708
2000-01-09,"phone",883
2000-01-09,"monitor",554
2000-01-09,"printer",145
2000-01-09,"smartwatch",375
2000-01-09,"tablet",293
2000-01-09,"monitor",2692
2000-01-09,"monitor",276
2000-01-09,"tablet",816
2000-01-09,"monitor",552
2000-01-09,"tablet",592
2000-01-09,"printer",198
2000-01-09,"monitor",1854
2000-01-09,"monitor",2293
2000-01-09,"tablet",815
2000-01-09,"desktop",2394
2000-01-09,"smartwatch",279
2000-01-09,"tv",5828
2000-01-09,"laptop",1920
2000-01-09,"cameras",1162
2000-01-09,"desktop",5674
2000-01-09,"desktop",4173
2000-01-09,"monitor",2143
2000-01-09,"printer",175
2000-01-09,"tablet",991
2000-01-09,"laptop",1859
2000-01-09,"tv",2498
2000-01-09,"tablet",1119
2000-01-10,"printer",140
2000-01-10,"tablet",834
2000-01-10,"cameras",2580
2000-01-10,"monitor",959
2000-01-10,"desktop",2886
2000-01-10,"tablet",555
2000-01-10,"smartwatch",717
2000-01-10,"monitor",2654
2000-01-10,"monitor",707
2000-01-10,"laptop",2348
2000-01-10,"printer",93
2000-01-10,"laptop",1632
2000-01-10,"phone",312
2000-01-10,"cameras",1413
2000-01-10,"cameras",2335
2000-01-10,"laptop",1870
2000-01-10,"desktop",2463
2000-01-10,"smartwatch",284
2000-01-10,"laptop",3097
2000-01-10,"desktop",982
2000-01-10,"laptop",2281
2000-01-10,"cameras",1599
2000-01-10,"laptop",829
2000-01-10,"monitor",643
2000-01-10,"printer",151
2000-01-10,"tablet",1391
2000-01-10,"tv",3822
2000-01-10,"tablet",1427
2000-01-10,"tablet",794
2000-01-10,"desktop",5209
2000-01-10,"smartwatch",452
2000-01-10,"tv",5809
2000-01-10,"desktop",1007
2000-01-10,"tv",6635
2000-01-10,"monitor",167
2000-01-10,"laptop",1086
2000-01-10,"laptop",1199
2000-01-11,"desktop",869
2000-01-11,"smartwatch",539
2000-01-11,"tv",6252
2000-01-11,"desktop",2184
2000-01-11,"laptop",1093
2000-01-11,"tablet",1001
2000-01-11,"phone",251
2000-01-11,"cameras",642
2000-01-11,"smartwatch",474
2000-01-11,"printer",277
2000-01-11,"desktop",5459
2000-01-11,"cameras",855
2000-01-11,"cameras",2442
2000-01-11,"monitor",2682
2000-01-11,"cameras",1576
2000-01-11,"monitor",1437
2000-01-11,"cameras",941
2000-01-11,"desktop",2029
2000-01-11,"laptop",507
2000-01-11,"printer",291
2000-01-11,"printer",10
2000-01-11,"cameras",3696
2000-01-11,"tv",2965
2000-01-11,"smartwatch",632
2000-01-11,"tv",1803
2000-01-11,"printer",259
2000-01-11,"monitor",2628
2000-01-11,"laptop",340
2000-01-11,"tablet",392
2000-01-11,"tv",5783
2000-01-11,"laptop",2924
2000-01-11,"tablet",607
2000-01-11,"tv",5197
2000-01-11,"desktop",1648
2000-01-11,"smartwatch",279
2000-01-11,"tv",1166
2000-01-11,"smartwatch",181
2000-01-11,"cameras",2850
2000-01-11,"monitor",2359
2000-01-11,"smartwatch",573
2000-01-11,"tablet",154
2000-01-11,"desktop",3339
2000-01-11,"tv",4165
2000-01-11,"printer",129
2000-01-11,"desktop",3996
2000-01-11,"tablet",202
2000-01-11,"printer",297
2000-01-11,"phone",340
2000-01-11,"smartwatch",321
2000-01-11,"smartwatch",710
2000-01-11,"laptop",2034
2000-01-11,"smartwatch",475
2000-01-11,"tablet",1330
2000-01-11,"tablet",1016
2000-01-11,"phone",525
2000-01-11,"desktop",2802
2000-01-11,"smartwatch",300
2000-01-11,"cameras",2925
2000-01-11,"printer",126
2000-01-11,"phone",163
2000-01-11,"monitor",994
2000-01-11,"tv",6095
2000-01-11,"desktop",3908
2000-01-11,"phone",933
2000-01-11,"desktop",1263
2000-01-11,"monitor",1216
2000-01-11,"desktop",1334
2000-01-11,"printer",172
2000-01-11,"desktop",3936
2000-01-11,"phone",556
2000-01-11,"monitor",2231
2000-01-11,"cameras",323
2000-01-12,"printer",169
2000-01-12,"desktop",2881
2000-01-12,"tv",1120
2000-01-12,"laptop",2054
2000-01-12,"printer",131
2000-01-12,"phone",712
2000-01-12,"cameras",91
2000-01-12,"tablet",1162
2000-01-12,"laptop",1046
2000-01-12,"monitor",1550
2000-01-12,"laptop",541
2000-01-12,"laptop",2259
2000-01-12,"printer",279
2000-01-12,"printer",177
2000-01-12,"phone",962
2000-01-12,"printer",118
2000-01-12,"desktop",3714
2000-01-12,"laptop",360
2000-01-12,"desktop",4220
2000-01-12,"tablet",1102
2000-01-12,"smartwatch",590
2000-01-12,"phone",464
2000-01-12,"desktop",2806
2000-01-12,"tablet",257
2000-01-12,"desktop",1371
2000-01-12,"phone",862
2000-01-12,"desktop",2969
2000-01-12,"cameras",2450
2000-01-12,"tablet",1035
2000-01-12,"smartwatch",546
2000-01-12,"monitor",559
2000-01-12,"desktop",1312
2000-01-12,"desktop",3183
2000-01-12,"tablet",765
2000-01-12,"phone",116
2000-01-12,"smartwatch",478
2000-01-12,"printer",268
2000-01-12,"monitor",1821
2000-01-12,"phone",730
2000-01-12,"tv",5006
2000-01-12,"smartwatch",399
2000-01-12,"monitor",282
2000-01-12,"tv",1758
2000-01-12,"desktop",5544
2000-01-12,"desktop",3814
2000-01-12,"tv",4898
2000-01-12,"cameras",1418
2000-01-12,"desktop",5334
2000-01-12,"cameras",2062
2000-01-12,"monitor",347
2000-01-12,"printer",228
2000-01-12,"desktop",2021
2000-01-12,"monitor",2276
2000-01-12,"tv",4909
2000-01-12,"monitor",2066
2000-01-12,"cameras",2504
2000-01-12,"laptop",1470
2000-01-12,"cameras",1859
2000-01-12,"printer",26
2000-01-12,"tablet",1476
2000-01-12,"smartwatch",311
2000-01-12,"cameras",606
2000-01-12,"cameras",884
2000-01-12,"phone",226
2000-01-12,"laptop",299
2000-01-12,"tablet",255
2000-01-12,"monitor",414
2000-01-12,"laptop",160
2000-01-12,"cameras",2841
2000-01-12,"smartwatch",493
2000-01-12,"monitor",2129
2000-01-12,"cameras",2357
2000-01-12,"phone",696
2000-01-12,"laptop",389
2000-01-12,"tablet",816
2000-01-12,"laptop",2542
2000-01-12,"desktop",808
2000-01-12,"phone",853
2000-01-12,"smartwatch",510
2000-01-12,"tablet",1009
2000-01-12,"cameras",3562
2000-01-12,"tablet",257
2000-01-12,"monitor",2909
2000-01-12,"monitor",79
2000-01-12,"tv",1805
2000-01-12,"laptop",250
2000-01-12,"tv",6628
2000-01-12,"tv",4739
2000-01-12,"monitor",1379
2000-01-12,"laptop",210
2000-01-12,"tablet",237
2000-01-12,"desktop",1702
2000-01-12,"laptop",175
2000-01-12,"monitor",1810
2000-01-12,"tablet",646
2000-01-12,"cameras",3166
2000-01-12,"cameras",2419
2000-01-12,"laptop",1000
2000-01-12,"phone",181
2000-01-12,"desktop",794
2000-01-12,"cameras",2600
2000-01-12,"cameras",2854
2000-01-12,"monitor",1143
2000-01-12,"printer",56
2000-01-12,"cameras",251
2000-01-12,"tv",770
2000-01-12,"desktop",3108
2000-01-12,"phone",702
2000-01-12,"smartwatch",420
2000-01-12,"tv",6671
2000-01-12,"tablet",1321
2000-01-12,"desktop",1465
2000-01-12,"monitor",1188
2000-01-12,"desktop",3836
2000-01-12,"laptop",783
2000-01-12,"tv",4801
2000-01-12,"printer",266
2000-01-12,"printer",274
2000-01-12,"tablet",769
2000-01-12,"tablet",310
2000-01-12,"cameras",2743
2000-01-12,"laptop",1194
2000-01-12,"phone",303
2000-01-12,"printer",192
2000-01-12,"tablet",130
2000-01-12,"desktop",2733
2000-01-12,"tv",5701
2000-01-12,"phone",690
2000-01-12,"tv",1419
2000-01-12,"monitor",768
2000-01-12,"smartwatch",672
2000-01-12,"cameras",534
2000-01-12,"laptop",1610
2000-01-12,"desktop",3200
2000-01-12,"printer",49
2000-01-12,"smartwatch",283
2000-01-12,"laptop",1410
2000-01-12,"smartwatch",658
2000-01-12,"smartwatch",223
2000-01-12,"desktop",3545
2000-01-12,"laptop",324
2000-01-12,"cameras",3347
2000-01-12,"tv",6568
2000-01-12,"desktop",4728
2000-01-12,"phone",792
2000-01-12,"cameras",2816
2000-01-12,"smartwatch",589
2000-01-12,"laptop",1430
2000-01-12,"laptop",1151
2000-01-12,"cameras",1084
2000-01-12,"smartwatch",81
2000-01-12,"laptop",2533
2000-01-12,"tablet",1051
2000-01-12,"printer",25
2000-01-12,"cameras",587
2000-01-12,"cameras",2012
2000-01-12,"monitor",239
2000-01-12,"smartwatch",666
2000-01-12,"printer",199
2000-01-12,"laptop",2685
2000-01-12,"desktop",872
2000-01-12,"monitor",2635
2000-01-12,"tv",4098
2000-01-12,"phone",572
2000-01-12,"smartwatch",132
2000-01-12,"printer",261
2000-01-12,"printer",259
2000-01-12,"desktop",785
2000-01-12,"desktop",4159
2000-01-12,"desktop",1598
2000-01-12,"desktop",4069
2000-01-12,"tv",967
2000-01-12,"desktop",783
2000-01-12,"printer",161
2000-01-13,"desktop",3915
2000-01-13,"phone",227
2000-01-13,"tablet",268
2000-01-13,"smartwatch",677
2000-01-13,"desktop",2806
2000-01-13,"laptop",1129
2000-01-13,"smartwatch",433
2000-01-13,"monitor",1218
2000-01-13,"desktop",3377
2000-01-13,"cameras",2438
2000-01-13,"printer",37
2000-01-13,"monitor",1175
2000-01-13,"tablet",1448
2000-01-13,"phone",834
2000-01-13,"cameras",279
2000-01-13,"laptop",1852
2000-01-13,"tablet",767
2000-01-13,"phone",883
2000-01-13,"desktop",5558
2000-01-13,"printer",166
2000-01-13,"phone",154
2000-01-13,"tablet",1145
2000-01-13,"smartwatch",295
2000-01-13,"desktop",4992
2000-01-13,"laptop",2504
2000-01-13,"tablet",336
2000-01-13,"tv",1079
2000-01-13,"monitor",1965
2000-01-13,"tv",3820
2000-01-13,"laptop",3033
2000-01-13,"monitor",1811
2000-01-13,"cameras",3587
2000-01-13,"smartwatch",539
2000-01-13,"phone",516
2000-01-13,"tv",5774
2000-01-13,"tablet",929
2000-01-13,"tablet",1001
2000-01-13,"printer",186
2000-01-14,"tv",1286
2000-01-14,"monitor",1856
2000-01-14,"tv",1928
2000-01-14,"cameras",900
2000-01-14,"laptop",417
2000-01-14,"tv",4000
2000-01-14,"tablet",934
2000-01-14,"monitor",974
2000-01-14,"tv",1103
2000-01-14,"cameras",538
2000-01-14,"tablet",1484
2000-01-14,"phone",663
2000-01-14,"tv",559
2000-01-14,"monitor",191
2000-01-14,"desktop",4741
2000-01-14,"tv",5069
2000-01-14,"monitor",346
2000-01-14,"cameras",3649
2000-01-14,"printer",273
2000-01-14,"tv",7062
2000-01-14,"printer",209
2000-01-14,"tablet",380
2000-01-14,"cameras",750
2000-01-14,"laptop",1667
2000-01-14,"smartwatch",698
2000-01-14,"cameras",1189
2000-01-14,"tablet",1104
2000-01-14,"smartwatch",358
2000-01-14,"printer",179
2000-01-14,"smartwatch",221
2000-01-14,"smartwatch",234
2000-01-14,"tv",5726
2000-01-14,"tablet",1477
2000-01-14,"monitor",1936
2000-01-14,"smartwatch",41
2000-01-14,"monitor",2732
2000-01-14,"laptop",2487
2000-01-14,"phone",260
2000-01-14,"phone",604
2000-01-14,"smartwatch",638
2000-01-14,"tablet",957
2000-01-14,"cameras",2219
2000-01-14,"smartwatch",53
2000-01-14,"printer",94
2000-01-14,"laptop",2807
2000-01-14,"smartwatch",636
2000-01-14,"phone",331
2000-01-14,"laptop",2125
2000-01-14,"tablet",1125
2000-01-14,"laptop",376
2000-01-14,"monitor",2427
2000-01-14,"printer",282
2000-01-14,"smartwatch",368
2000-01-14,"phone",657
2000-01-14,"tablet",1228
2000-01-14,"printer",242
2000-01-14,"cameras",714
2000-01-14,"phone",396
2000-01-14,"phone",449
2000-01-14,"printer",162
2000-01-14,"phone",808
2000-01-14,"printer",276
2000-01-14,"printer",13
2000-01-14,"phone",576
2000-01-14,"monitor",2928
2000-01-14,"tv",6748
2000-01-14,"monitor",2092
2000-01-14,"monitor",2897
2000-01-14,"tv",2116
2000-01-14,"desktop",2087
2000-01-14,"tablet",141
2000-01-14,"tablet",166
2000-01-14,"laptop",2898
2000-01-14,"desktop",3294
2000-01-14,"laptop",1866
2000-01-14,"tablet",813
2000-01-14,"phone",575
2000-01-14,"tv",6317
2000-01-14,"cameras",2353
2000-01-14,"desktop",3657
2000-01-14,"cameras",1817
2000-01-14,"monitor",2894
2000-01-14,"laptop",1232
2000-01-14,"phone",250
2000-01-14,"cameras",744
2000-01-14,"monitor",796
2000-01-14,"printer",171
2000-01-14,"smartwatch",362
2000-01-14,"phone",865
2000-01-14,"laptop",1368
2000-01-14,"laptop",799
2000-01-14,"laptop",1042
2000-01-14,"laptop",1679
2000-01-14,"printer",207
2000-01-14,"printer",145
2000-01-14,"phone",550
2000-01-14,"tablet",967
2000-01-14,"printer",131
2000-01-14,"tablet",818
2000-01-14,"phone",525
2000-01-14,"phone",755
2000-01-14,"laptop",1888
2000-01-14,"cameras",1702
2000-01-14,"desktop",3019
2000-01-14,"monitor",2229
2000-01-14,"smartwatch",157
2000-01-14,"printer",120
2000-01-14,"tablet",1292
2000-01-14,"tablet",1191
2000-01-14,"laptop",775
2000-01-14,"tv",2001
2000-01-14,"smartwatch",554
2000-01-14,"monitor",2907
2000-01-14,"tv",5298
2000-01-14,"tablet",1383
2000-01-14,"laptop",1054
2000-01-14,"monitor",2690
2000-01-14,"tv",1360
2000-01-14,"cameras",1829
2000-01-14,"cameras",496
2000-01-14,"cameras",3308
2000-01-14,"monitor",2478
2000-01-14,"laptop",774
2000-01-14,"tablet",1371
2000-01-14,"tv",6507
2000-01-14,"smartwatch",246
2000-01-14,"tablet",291
2000-01-14,"desktop",2110
2000-01-14,"phone",496
2000-01-14,"tablet",416
2000-01-14,"laptop",1645
2000-01-14,"desktop",3882
2000-01-14,"laptop",785
2000-01-14,"tv",6751
2000-01-14,"printer",124
2000-01-14,"phone",411
2000-01-14,"cameras",3660
2000-01-14,"smartwatch",455
2000-01-14,"desktop",4275
2000-01-14,"tablet",463
2000-01-14,"printer",165
2000-01-14,"tablet",147
2000-01-14,"tv",3554
2000-01-14,"tv",3671
2000-01-14,"phone",416
2000-01-14,"tv",885
2000-01-14,"cameras",82
2000-01-14,"laptop",390
2000-01-14,"smartwatch",572
2000-01-14,"desktop",4112
2000-01-14,"tv",1596
2000-01-14,"cameras",2939
2000-01-14,"laptop",1982
2000-01-14,"cameras",1900
2000-01-14,"monitor",2394
2000-01-14,"smartwatch",554
2000-01-14,"printer",249
2000-01-14,"tv",2570
2000-01-14,"desktop",1816
2000-01-14,"printer",69
2000-01-14,"laptop",225
2000-01-14,"monitor",571
2000-01-14,"laptop",2564
2000-01-14,"tv",2392
2000-01-14,"laptop",1061
2000-01-14,"monitor",2057
2000-01-14,"phone",542
2000-01-14,"monitor",1518
2000-01-14,"phone",957
2000-01-14,"tv",1508
2000-01-14,"cameras",3619
2000-01-14,"tv",4285
2000-01-14,"tv",5674
2000-01-14,"tv",7081
2000-01-14,"phone",395
2000-01-14,"laptop",187
2000-01-14,"tv",1164
2000-01-14,"smartwatch",576
2000-01-14,"tv",1190
2000-01-14,"cameras",3056
2000-01-14,"smartwatch",70
2000-01-14,"monitor",1955
2000-01-14,"laptop",1600
2000-01-14,"desktop",974
2000-01-14,"smartwatch",215
2000-01-14,"smartwatch",503
2000-01-14,"printer",297
2000-01-14,"phone",115
2000-01-14,"printer",36
2000-01-14,"smartwatch",672
2000-01-14,"desktop",1978
2000-01-14,"tablet",923
2000-01-14,"tablet",969
2000-01-14,"tv",6501
2000-01-14,"laptop",479
2000-01-14,"cameras",1844
2000-01-14,"monitor",2470
2000-01-15,"monitor",868
2000-01-15,"laptop",2975
2000-01-15,"smartwatch",548
2000-01-15,"printer",139
2000-01-15,"tablet",987
2000-01-15,"monitor",2037
2000-01-15,"phone",246
2000-01-15,"laptop",1621
2000-01-15,"tv",3736
2000-01-15,"tv",1084
2000-01-15,"monitor",2542
2000-01-15,"cameras",3454
2000-01-15,"printer",85
2000-01-15,"monitor",2025
2000-01-15,"laptop",1972
2000-01-15,"tablet",1029
2000-01-15,"laptop",2038
2000-01-15,"monitor",927
2000-01-15,"phone",967
2000-01-15,"smartwatch",302
2000-01-15,"tv",5158
2000-01-15,"laptop",1770
2000-01-15,"printer",110
2000-01-15,"printer",275
2000-01-15,"monitor",2799
2000-01-15,"cameras",1362
2000-01-15,"tablet",105
2000-01-15,"tablet",568
2000-01-15,"printer",278
2000-01-15,"tv",5708
2000-01-15,"laptop",1371
2000-01-15,"printer",30
2000-01-15,"tv",658
2000-01-15,"monitor",1100
2000-01-15,"tv",3957
2000-01-15,"cameras",2976
2000-01-15,"desktop",916
2000-01-15,"phone",442
2000-01-15,"tv",999
2000-01-15,"printer",136
2000-01-15,"cameras",2934
2000-01-15,"printer",211
2000-01-15,"phone",235
2000-01-15,"tablet",327
2000-01-15,"cameras",1103
2000-01-15,"laptop",438
2000-01-15,"tablet",513
2000-01-15,"tv",4885
2000-01-15,"tv",1471
2000-01-15,"tablet",796
2000-01-15,"smartwatch",690
2000-01-15,"desktop",964
2000-01-15,"printer",14
2000-01-15,"tablet",1499
2000-01-15,"printer",295
2000-01-15,"phone",728
2000-01-15,"laptop",2147
2000-01-15,"printer",127
2000-01-15,"desktop",3460
2000-01-16,"printer",11
2000-01-16,"monitor",31
2000-01-16,"phone",336
2000-01-16,"phone",394
2000-01-16,"printer",245
2000-01-16,"laptop",1260
2000-01-16,"printer",282
2000-01-16,"tv",4367
2000-01-16,"cameras",3635
2000-01-16,"monitor",1216
2000-01-16,"smartwatch",139
2000-01-16,"monitor",147
2000-01-16,"tablet",287
2000-01-16,"printer",159
2000-01-16,"laptop",1366
2000-01-16,"monitor",755
2000-01-16,"printer",238
2000-01-16,"desktop",4478
2000-01-16,"printer",202
2000-01-16,"desktop",3586
2000-01-16,"desktop",4355
2000-01-16,"laptop",796
2000-01-16,"tv",3523
2000-01-16,"smartwatch",719
2000-01-16,"smartwatch",454
2000-01-16,"laptop",1489
2000-01-16,"tablet",236
2000-01-16,"desktop",3876
2000-01-16,"tablet",451
2000-01-16,"desktop",2155
2000-01-16,"smartwatch",665
2000-01-16,"printer",195
2000-01-16,"desktop",3027
2000-01-16,"smartwatch",465
2000-01-16,"desktop",5669
2000-01-16,"laptop",2773
2000-01-16,"cameras",1100
2000-01-16,"tv",1124
2000-01-16,"monitor",2345
2000-01-16,"phone",549
2000-01-16,"tablet",713
2000-01-16,"laptop",445
2000-01-16,"cameras",1435
2000-01-16,"printer",175
2000-01-16,"tv",1478
2000-01-16,"tv",4036
2000-01-16,"monitor",2917
2000-01-16,"desktop",945
2000-01-16,"printer",100
2000-01-16,"laptop",2078
2000-01-16,"phone",394
2000-01-16,"printer",224
2000-01-16,"smartwatch",279
2000-01-16,"laptop",1269
2000-01-16,"monitor",2214
2000-01-16,"tv",773
2000-01-16,"monitor",1234
2000-01-16,"phone",806
2000-01-16,"tablet",616
2000-01-16,"desktop",1300
2000-01-16,"cameras",2904
2000-01-16,"phone",907
2000-01-16,"desktop",5273
2000-01-16,"tv",209
2000-01-16,"phone",658
2000-01-16,"cameras",2110
2000-01-16,"desktop",2526
2000-01-16,"laptop",2295
2000-01-16,"cameras",3075
2000-01-16,"printer",269
2000-01-16,"smartwatch",470
2000-01-16,"cameras",3374
2000-01-16,"monitor",2136
2000-01-16,"phone",829
2000-01-16,"phone",405
2000-01-16,"phone",765
2000-01-16,"tablet",249
2000-01-16,"phone",960
2000-01-16,"phone",858
2000-01-16,"tablet",484
2000-01-16,"tv",2074
2000-01-16,"printer",115
2000-01-16,"tv",5673
2000-01-16,"desktop",2007
2000-01-16,"desktop",3123
2000-01-16,"cameras",1113
2000-01-16,"laptop",2351
2000-01-16,"laptop",840
2000-01-16,"phone",761
2000-01-16,"tablet",1133
2000-01-16,"printer",12
2000-01-16,"desktop",1219
2000-01-16,"monitor",2247
2000-01-16,"cameras",2329
2000-01-16,"smartwatch",111
2000-01-16,"printer",305
2000-01-16,"printer",257
2000-01-16,"desktop",4565
2000-01-16,"monitor",1630
2000-01-16,"tv",7018
2000-01-16,"tv",819
2000-01-16,"cameras",2430
2000-01-16,"phone",637
2000-01-16,"cameras",2589
2000-01-16,"tv",882
2000-01-16,"smartwatch",708
2000-01-16,"desktop",1021
2000-01-16,"smartwatch",161
2000-01-16,"monitor",1132
2000-01-16,"monitor",1930
2000-01-16,"phone",387
2000-01-16,"desktop",2472
2000-01-16,"phone",524
2000-01-16,"tv",7067
2000-01-16,"laptop",1640
2000-01-16,"tv",5343
2000-01-16,"monitor",2368
2000-01-16,"tablet",1074
2000-01-16,"tablet",996
2000-01-16,"printer",150
2000-01-16,"laptop",615
2000-01-16,"monitor",1538
2000-01-16,"tv",2242
2000-01-16,"phone",293
2000-01-16,"smartwatch",173
2000-01-16,"phone",785
